Mir6978,0,0,0,0,0,0,0,0,0,0,0
Mir6979,0,0,0,0,0,0,0,0,0,0,0
Mir698,0,0,0,0,0,0,0,0,0,0,0
Mir6980,0,0,0,0,0,0,0,0,0,0,0
Mir6981,0,0,0,0,0,0,0,0,0,0,0
Mir6982,0,0,0,0,0,0,0,0,0,0,0
Mir6983,0,0,0,0,0,0,0,0,0,0,0
Mir6984,0,0,0,0,0,0,1,0,0,0,0
Mir6985,0,0,0,0,0,0,0,0,0,0,0
Mir6986,0,0,0,0,0,0,0,0,0,0,0
Mir6987,0,0,0,0,0,0,0,0,0,0,0
Mir6988,0,0,0,0,0,0,0,0,0,0,0
Mir6989,0,0,0,0,0,0,0,0,0,0,0
Mir6990,15,12,9,20,1,22,7,0,7,3,5
Mir6991,0,0,0,0,1,0,0,0,0,0,0
Mir6992,0,0,0,0,0,0,0,0,1,1,1
Mir6993,0,0,0,0,0,0,0,0,0,0,0
Mir6994,0,0,0,0,0,0,0,0,0,0,0
Mir6995,0,0,0,0,0,0,0,0,0,0,0
Mir6996,0,0,0,0,0,0,0,0,0,0,0
Mir6997,0,0,0,2,2,1,0,0,0,0,0
Mir6998,2,0,0,0,0,0,1,0,0,0,0
Mir6999,12,14,5,13,6,15,13,3,20,6,6
Mir7-1,1,3,2,7,3,3,1,0,4,2,5
Mir7-2,0,0,0,0,0,0,0,0,0,0,0
Mir700,1,0,0,0,0,0,0,0,0,0,0
Mir7000,0,0,0,0,0,0,0,0,0,0,0
Mir7001,0,1,0,0,0,0,0,0,0,0,0
Mir7002,0,0,0,0,0,0,0,0,0,0,0
Mir7003,0,0,0,0,0,0,0,0,0,0,0
Mir7004,1,0,0,0,0,0,0,0,0,0,0
Mir7005,0,0,0,0,0,0,0,0,0,0,0
Mir7006,0,0,0,0,0,0,0,0,0,0,0
Mir7007,0,0,0,0,0,0,0,0,0,1,0
Mir7008,0,0,0,0,0,0,0,0,0,0,0
Mir7009,0,0,0,0,0,0,0,0,0,0,0
Mir701,0,0,0,0,0,0,0,0,0,0,0
Mir7010,3,1,7,4,1,0,0,0,0,0,0
Mir7011,0,0,0,0,0,0,0,0,0,0,0
Mir7012,0,0,0,0,0,0,0,0,0,0,0
Mir7013,4,1,3,0,0,1,0,0,0,0,0
Mir7014,0,0,0,0,0,0,0,0,1,0,0
Mir7015,0,0,0,0,0,0,0,0,0,0,0
Mir7016,0,0,0,0,0,0,0,0,0,0,0
Mir7017,0,0,0,0,0,0,0,0,0,0,0
Mir7018,0,0,0,0,0,0,0,0,0,0,0
Mir7019,3,1,0,2,0,0,0,1,0,0,2
Mir702,0,0,0,0,0,0,0,0,0,0,0
Mir7020,0,1,0,0,0,0,0,0,0,0,0
Mir7021,0,0,0,0,0,0,0,0,0,0,0
Mir7022,0,0,0,1,0,0,0,0,0,0,0
Mir7023,0,0,0,0,0,0,0,0,0,0,0
Mir7024,0,0,0,0,0,0,0,0,0,0,0
Mir7025,0,0,1,0,2,0,0,0,0,1,0
Mir7026,0,0,1,2,0,0,0,2,0,0,2
Mir7027,3,4,1,1,3,1,1,1,2,2,1
Mir7028,0,1,0,0,0,0,0,0,0,0,0
Mir7029,0,0,0,0,0,0,0,0,0,0,0
Mir703,22,37,56,33,40,21,27,23,19,37,9
Mir7030,0,0,0,0,1,0,0,0,0,0,1
Mir7031,0,0,0,0,0,0,0,0,0,0,0
Mir7032,0,0,0,0,0,0,0,0,0,0,0
Mir7033,0,0,0,0,0,0,0,0,0,0,0
Mir7034,0,0,0,0,0,0,0,0,0,0,0
Mir7035,1,0,0,1,0,2,1,2,0,1,0
Mir7036,5,2,2,1,1,1,0,0,0,0,1
Mir7036b,2,0,0,2,1,0,0,1,0,0,0
Mir7037,0,0,0,0,0,0,0,0,0,0,0
Mir7038,0,0,0,0,0,0,0,0,0,0,0
Mir7039,0,0,0,0,0,0,0,0,0,0,0
Mir704,0,0,0,0,0,0,0,0,0,0,0
Mir7040,0,0,0,0,0,0,0,0,0,0,0
Mir7041,0,1,0,0,0,0,1,0,0,0,0
Mir7042,0,0,0,0,0,0,0,0,0,0,0
Mir7043,0,0,0,0,0,0,0,0,0,0,0
Mir7044,0,0,0,0,0,0,0,0,0,0,0
Mir7045,0,0,1,1,0,1,2,0,5,3,4
Mir7046,0,0,0,0,0,0,0,0,0,0,0
Mir7047,0,0,0,0,0,0,0,0,0,0,0
Mir7048,0,0,0,0,0,0,0,0,0,0,0
Mir7049,0,0,0,0,0,0,0,0,0,0,0
Mir705,0,0,0,0,0,0,0,0,0,0,0
Mir7050,0,0,1,0,0,2,0,0,1,0,0
Mir7051,5,6,3,6,0,3,2,0,0,1,2
Mir7052,3,3,1,1,4,0,3,0,0,0,2
Mir7053,0,0,0,0,0,0,0,0,0,0,0
Mir7054,0,0,0,1,0,0,0,0,0,4,0
Mir7055,0,0,0,0,0,0,0,0,0,0,0
Mir7056,0,0,0,0,0,0,0,0,0,0,0
Mir7057,3,2,0,0,0,1,0,0,0,0,0
Mir7058,0,0,0,0,0,0,0,0,0,0,0
Mir7059,0,1,0,1,0,0,0,0,0,0,0
Mir706,0,0,0,0,0,0,0,0,0,0,0
Mir7060,1,0,0,1,0,0,0,0,0,0,0
Mir7061,0,0,0,0,0,2,1,0,1,0,0
Mir7062,0,0,0,0,0,0,0,0,0,0,0
Mir7063,0,0,0,1,0,0,0,0,0,0,0
Mir7064,0,0,0,0,0,0,0,0,0,0,0
Mir7065,0,0,0,0,0,0,0,0,0,0,0
Mir7066,0,0,0,0,0,0,0,0,0,0,0
Mir7067,0,0,0,0,0,0,0,0,0,0,0
Mir7068,0,0,0,0,0,0,0,0,0,0,0
Mir7069,0,0,0,0,0,0,0,0,0,0,0
Mir707,0,0,0,0,0,0,0,0,0,0,0
Mir7070,0,0,0,0,0,0,0,0,0,0,0
Mir7071,0,0,0,0,0,0,0,0,0,0,0
Mir7072,0,0,0,0,0,0,0,0,0,0,0
Mir7073,0,0,0,1,0,0,0,0,0,0,0
Mir7074,2,0,0,2,0,0,1,0,0,0,0
Mir7075,0,0,0,0,0,0,0,0,0,0,0
Mir7076,0,0,0,0,0,0,0,0,0,0,0
Mir7077,0,0,0,0,0,0,0,0,0,0,0
Mir7078,1,0,1,0,0,0,0,0,0,0,0
Mir7079,8,3,2,9,5,3,2,4,4,3,2
Mir708,0,0,0,0,0,0,0,0,0,0,0
Mir7080,0,0,0,0,0,0,0,0,0,0,0
Mir7081,0,0,0,0,0,0,0,0,0,0,0
Mir7082,0,0,0,0,0,0,0,0,0,0,0
Mir7083,0,0,0,0,1,0,0,0,0,0,0
Mir7084,0,0,0,0,0,0,0,0,0,0,0
Mir7085,0,0,0,0,0,0,0,0,0,0,0
Mir7086,0,0,0,0,0,0,0,0,0,0,0
Mir7087,2,1,0,1,1,1,0,0,1,0,0
Mir7088,0,0,0,0,0,0,0,0,0,0,0
Mir7089,0,0,0,0,0,0,0,0,0,0,0
Mir709,0,0,0,0,0,0,0,0,0,0,0
Mir7090,0,0,0,0,0,0,0,0,0,0,0
Mir7091,0,0,0,0,0,0,0,0,0,0,0
Mir7092,0,0,0,0,0,0,0,0,0,0,0
Mir7093,0,0,0,0,1,1,0,0,0,0,0
Mir7094-1,0,0,0,0,0,0,0,0,0,0,0
Mir7094-2,0,0,0,0,0,0,0,0,0,0,0
Mir710,0,0,0,0,0,0,0,0,0,0,0
Mir711,0,0,0,0,0,0,0,0,0,0,0
Mir7115,0,1,1,3,1,1,1,0,1,2,0
Mir7116,0,0,0,0,0,0,0,0,0,0,0
Mir7117,0,0,0,0,0,0,0,0,0,1,0
Mir7118,0,0,0,0,0,0,0,0,0,0,0
Mir7119,0,0,0,0,0,0,0,0,0,0,0
Mir713,0,0,0,0,0,0,0,0,0,0,0
Mir717,0,0,0,0,0,0,0,0,0,0,0
Mir718,0,0,0,0,0,0,0,0,0,0,0
Mir719,0,0,0,0,0,0,0,0,0,0,0
Mir721,0,0,0,0,0,0,0,0,0,0,0
Mir7210,0,0,0,0,0,0,0,0,0,0,0
Mir7211,0,0,0,0,0,0,0,0,0,0,0
Mir7212,0,0,0,0,0,0,0,0,0,0,0
Mir7213,0,0,0,0,0,0,0,0,0,0,0
Mir7214,0,0,0,0,0,0,0,0,0,0,0
Mir7215,0,0,0,0,0,0,0,0,0,0,0
Mir7216,0,0,0,0,0,0,0,0,0,0,0
Mir7217,0,0,0,0,0,0,0,0,0,0,0
Mir7218,0,0,0,0,0,0,0,0,0,0,0
Mir7219,0,0,0,0,0,0,0,0,0,0,0
Mir7220,0,0,0,0,0,0,0,0,0,0,0
Mir7221,0,0,0,0,0,0,0,0,0,0,0
Mir7222,0,0,0,0,0,0,0,0,0,0,0
Mir7223,0,0,0,0,0,0,0,0,0,0,0
Mir7224,0,0,0,0,0,0,0,0,0,0,0
Mir7225,0,0,0,0,0,0,0,0,0,0,0
Mir7226,0,0,0,0,0,0,0,0,0,0,0
Mir7227,0,0,0,0,0,0,0,0,0,0,0
Mir7228,0,0,0,0,0,0,0,0,0,0,0
Mir7229,0,0,0,0,0,0,0,0,0,0,0
Mir7230,0,0,0,0,0,0,0,0,0,0,0
Mir7231,0,0,0,0,0,0,0,1,0,0,0
Mir7232,0,0,0,0,0,0,0,0,0,0,0
Mir7233,0,0,0,0,0,0,0,0,0,0,0
Mir7234,0,0,0,0,0,0,0,0,0,0,0
Mir7235,0,0,0,0,0,0,0,0,0,0,0
Mir7236,0,0,0,0,0,0,0,0,4,0,0
Mir7237,0,0,0,1,0,1,0,1,0,0,0
Mir7238,0,0,0,0,0,0,0,0,0,0,0
Mir7239,0,0,0,0,0,0,0,0,0,0,0
Mir7240,0,0,0,0,0,0,0,0,0,0,0
Mir7241,0,0,0,0,0,0,0,0,0,0,0
Mir7242,0,0,0,0,0,0,0,0,0,0,0
Mir7243,0,0,0,0,0,0,0,0,0,0,0
Mir741,0,0,0,0,0,0,0,0,0,0,0
Mir742,0,0,0,0,0,0,0,0,0,0,0
Mir743,0,0,0,0,0,0,0,0,0,0,0
Mir743b,0,0,0,0,0,0,0,0,0,0,0
Mir744,1,0,0,0,0,0,1,0,0,0,1
Mir7578,0,0,0,0,0,0,0,0,1,0,0
Mir758,0,0,0,0,0,0,0,0,0,0,0
Mir759,0,0,0,0,0,0,0,0,0,0,0
Mir760,0,0,0,0,0,0,0,0,0,0,0
Mir761,1,0,3,2,1,1,9,4,9,19,9
Mir762,2,6,3,9,3,1,3,1,6,4,2
Mir763,0,0,0,0,0,0,0,0,0,0,0
Mir764,0,0,0,0,0,0,0,0,0,0,0
Mir7646,0,0,0,0,0,0,0,0,0,0,0
Mir7647,2,0,0,0,0,0,0,0,0,0,1
Mir7648,0,0,0,0,0,0,0,0,0,0,0
Mir7649,0,0,0,0,0,0,0,0,0,0,0
Mir7651,0,1,0,0,0,0,0,0,1,0,0
Mir7652,0,0,0,0,0,0,0,0,0,0,0
Mir7653,0,0,0,0,0,0,0,0,0,0,0
Mir7654,0,0,0,0,0,0,0,0,0,0,0
Mir7655,0,0,2,1,0,0,1,0,0,0,0
Mir7656,0,0,0,0,0,0,0,0,0,0,0
Mir7657,0,0,0,0,0,0,0,0,0,0,0
Mir7658,0,0,0,0,0,0,0,0,0,0,0
Mir7659,0,0,0,0,0,0,0,0,0,0,0
Mir7660,0,0,0,0,0,0,1,0,0,0,0
Mir7661,0,0,0,0,0,0,0,0,0,0,0
Mir7662,0,0,0,1,1,0,0,0,0,0,0
Mir7663,0,0,0,0,0,0,0,0,0,0,0
Mir7664,1,0,1,5,0,0,2,0,3,0,1
Mir7665,0,0,0,0,0,0,0,0,0,0,0
Mir7666,1,0,1,3,5,2,0,4,7,5,1
Mir7667,0,1,1,0,0,0,0,0,0,0,0
Mir7668,0,0,0,0,2,0,0,0,0,1,0
Mir7669,0,0,0,0,0,0,0,0,0,0,0
Mir767,0,0,0,0,0,0,0,0,0,0,0
Mir7670,0,0,0,0,0,0,0,0,0,0,0
Mir7671,0,0,0,0,0,0,0,0,0,0,0
Mir7672,0,0,0,0,0,0,0,0,0,0,0
Mir7673,2,2,0,2,0,1,5,2,5,3,6
Mir7674,2,0,0,1,0,2,1,0,0,0,0
Mir7675,1,10,2,6,4,6,0,3,2,0,0
Mir7676-1,0,0,0,0,0,0,0,0,0,0,0
Mir7676-2,0,0,0,0,0,0,0,0,0,0,0
Mir7677,0,0,0,0,0,0,0,0,0,0,0
Mir7678,0,0,0,0,0,0,0,0,0,0,0
Mir7679,0,0,0,0,0,0,0,0,0,0,0
Mir7680,0,0,0,0,0,0,0,0,0,0,0
Mir7681,0,0,0,0,0,0,0,0,0,0,0
Mir7682,0,0,1,0,0,1,0,0,0,0,0
Mir7683,0,0,0,0,0,0,0,0,0,0,0
Mir7684,0,0,0,0,0,0,0,0,0,0,0
Mir7685,0,0,0,0,0,0,0,0,0,0,0
Mir7686,0,0,0,0,0,0,0,0,0,0,0
Mir7687,0,0,0,0,0,0,0,0,0,0,0
Mir7688,0,4,0,1,1,0,0,0,0,1,0
Mir7689,0,0,0,0,0,0,0,0,0,0,0
Mir770,0,0,0,0,0,0,0,0,0,0,0
Mir7b,0,0,0,0,0,0,0,0,0,0,0
Mir7j,0,0,0,0,0,0,0,0,0,0,0
Mir7k,0,0,0,0,0,0,0,0,0,0,0
Mir802,0,0,0,0,0,0,0,0,0,0,0
Mir804,0,0,0,0,0,0,0,0,0,0,0
Mir8090,0,0,0,0,0,0,0,0,0,0,0
Mir8091,0,1,0,2,0,0,10,4,6,2,3
Mir8092,0,0,0,0,0,0,0,0,0,0,0
Mir8093,0,0,0,0,0,0,0,0,0,0,0
Mir8094,3,3,1,3,0,2,5,4,12,2,3
Mir8095,0,0,0,0,0,0,0,0,0,0,0
Mir8096,0,0,0,0,0,0,0,0,0,0,0
Mir8097,0,0,0,0,0,0,0,0,0,0,0
Mir8098,0,0,0,0,0,0,0,0,0,0,0
Mir8099-1,0,0,0,0,0,0,0,0,0,0,0
Mir8099-2,0,0,0,0,0,0,0,0,0,0,0
Mir8100,0,0,0,0,0,0,0,0,0,0,0
Mir8101,0,0,0,0,0,0,0,0,0,0,0
Mir8102,1,1,1,2,1,1,2,0,0,0,0
Mir8103,0,0,0,0,0,0,0,0,0,0,0
Mir8104,0,0,0,0,0,0,0,0,0,0,0
Mir8105,0,0,0,0,0,0,0,0,0,0,0
Mir8106,0,0,0,0,0,0,0,0,0,0,0
Mir8107,0,0,0,0,0,0,0,0,0,0,0
Mir8108,0,0,0,0,0,0,0,0,0,0,0
Mir8109,2,0,0,2,0,0,0,0,0,0,0
Mir8110,0,0,0,0,0,0,0,0,0,0,0
Mir8111,0,0,0,0,0,0,0,0,0,0,0
Mir8112,1,1,0,2,2,3,3,1,2,2,3
Mir8113,0,0,0,0,0,0,0,0,0,0,0
Mir8114,0,0,0,0,0,0,0,0,0,0,0
Mir8115,0,1,0,0,0,0,0,0,0,0,0
Mir8116,4,0,0,4,2,3,3,0,7,8,11
Mir8117,0,0,0,0,0,0,0,0,0,0,0
Mir8118,0,0,0,0,0,0,0,0,0,0,0
Mir8119,0,0,0,0,0,0,0,0,0,0,0
Mir8120,0,0,0,0,0,0,0,0,0,0,0
Mir871,0,0,0,0,0,0,0,0,0,0,0
Mir872,0,0,0,0,0,0,0,0,0,0,0
Mir873a,0,0,0,0,0,0,0,0,0,0,0
Mir873b,0,0,0,0,0,0,0,0,0,0,0
Mir874,0,0,0,0,0,0,0,0,0,0,0
Mir875,0,0,0,0,0,0,0,0,0,0,0
Mir876,0,0,0,0,0,0,0,0,0,0,0
Mir877,0,0,0,0,0,0,0,0,0,0,0
Mir878,0,0,0,0,0,0,0,0,0,0,0
Mir879,0,0,0,0,0,0,0,0,0,0,0
Mir880,0,0,0,0,0,0,0,0,0,0,0
Mir881,0,0,0,0,0,0,0,0,0,0,0
Mir882,0,0,0,0,0,0,0,0,0,0,0
Mir883a,0,0,0,0,0,0,0,0,0,0,0
Mir883b,0,0,0,0,0,0,0,0,0,0,0
Mir9-1,0,0,0,0,0,0,0,0,0,0,0
Mir9-2,0,0,0,0,0,0,0,0,0,0,0
Mir9-3,0,0,0,0,0,0,0,0,0,0,0
Mir92-1,0,0,0,0,0,0,0,0,0,0,0
Mir92-2,0,0,0,0,0,0,0,0,0,0,0
Mir92b,0,0,0,0,0,0,0,0,0,0,0
Mir93,0,0,0,1,1,0,0,0,0,0,0
Mir96,0,0,0,0,0,0,0,0,0,0,0
Mir98,0,0,0,0,0,0,0,0,0,0,0
Mir99a,17,14,11,21,10,6,7,0,0,3,3
Mir99ahg,74,75,62,130,75,54,36,21,44,30,19
Mir99b,0,0,1,1,6,0,1,0,0,0,0
Mira,225,306,344,334,282,113,197,54,104,146,122
Mirc35hg,0,0,0,1,0,0,0,0,0,0,0
Mirg,122,102,119,153,132,79,64,63,64,36,50
Mirlet7a-1,0,0,0,0,1,0,0,0,0,0,0
Mirlet7a-2,0,0,0,0,0,0,0,0,0,0,0
Mirlet7b,0,0,0,0,0,0,0,0,0,0,0
Mirlet7c-1,2,0,3,5,3,1,2,0,0,0,3
Mirlet7c-2,0,0,0,0,0,0,0,0,0,0,0
Mirlet7d,11,12,7,11,7,7,5,5,4,1,7
Mirlet7e,0,1,1,0,2,0,0,0,0,0,0
Mirlet7f-1,0,0,0,0,0,0,0,0,0,0,2
Mirlet7f-2,0,0,0,0,0,0,0,0,0,0,0
Mirlet7g,0,0,0,0,0,0,0,0,0,0,0
Mirlet7i,2,1,1,0,0,0,0,0,1,0,1
Mis12,268,224,259,228,207,113,289,167,317,309,197
Mis18a,66,107,102,78,100,29,73,58,101,105,64
Mis18bp1,36,35,21,39,20,13,27,3,21,63,15
Misp,2,7,3,3,1,9,4,1,7,4,2
Mitd1,120,128,147,161,134,50,116,67,103,88,111
Mitf,323,383,390,484,363,193,603,496,861,555,439
Mixl1,0,0,0,0,1,0,0,0,0,0,0
Mki67,351,223,275,544,249,174,309,161,327,718,240
Mkks,1321,1564,1710,1585,1390,641,1159,1075,1380,1031,927
Mkl1,371,372,402,494,600,206,502,413,613,632,374
Mkl2,701,721,701,778,513,424,1365,438,1116,1338,866
Mkln1,1093,1200,1186,1227,1178,659,2384,1468,2875,2297,1572
Mkln1os,13,28,35,32,12,9,41,22,42,33,23
Mknk1,397,476,529,570,505,285,735,437,607,610,456
Mknk2,8404,9070,8163,9967,10155,5214,17022,17404,16548,11019,10694
Mkrn1,541,605,627,741,643,285,849,721,1123,1017,669
Mkrn2,893,927,935,979,976,415,1687,1396,1840,1395,1238
Mkrn2os,19,12,16,12,12,6,8,14,8,10,5
Mkrn3,21,10,18,17,9,7,28,13,25,14,12
Mks1,89,93,81,89,78,34,130,54,116,85,82
Mkx,57,46,62,79,37,12,138,175,388,68,19
Mlana,0,0,1,0,1,0,0,4,2,0,0
Mlc1,1,0,0,1,2,0,0,1,3,2,0
Mlec,1781,1873,2454,2099,2118,1066,3874,2860,4862,3426,2748
Mlf1,6254,7496,7281,8591,7706,4385,5137,3979,4642,5060,5296
Mlf2,4115,4266,4671,5187,6049,1978,5212,5036,5551,4545,3832
Mlh1,220,229,233,282,206,158,262,185,321,237,186
Mlh3,196,232,240,239,220,117,420,212,505,409,267
Mlip,1183,1424,1478,1424,1808,1030,2597,1847,2690,1784,1980
Mlkl,71,92,140,100,99,49,77,17,55,81,74
Mllt1,744,878,819,961,812,388,976,946,1324,1023,898
Mllt10,565,488,500,623,559,358,783,461,927,674,523
Mllt11,1276,1342,1342,1381,1285,459,1798,1221,1921,1358,1193
Mllt3,886,890,883,1070,1191,453,1210,822,1478,1269,867
Mllt4,3591,3361,3364,5309,1619,1252,4214,1273,2805,3417,2140
Mllt6,2412,2155,2027,2403,1854,1114,3063,1653,2849,2377,1750
Mlph,7,12,13,9,7,8,29,25,33,36,27
Mlst8,382,390,335,472,320,226,473,437,628,599,409
Mlx,422,435,454,472,382,192,382,340,535,438,273
Mlxip,1882,1954,1643,2329,1835,836,5424,3236,6232,4788,3213
Mlxipl,6239,4796,3765,5530,2754,3691,2846,1369,3249,2275,2427
Mlycd,3935,4731,4711,4446,3698,1856,7504,8883,9811,8463,6162
Mmaa,742,807,752,890,815,569,572,481,590,443,457
Mmab,508,556,599,604,491,315,856,711,888,634,610
Mmachc,825,743,883,927,794,461,1286,1055,1848,1351,1115
Mmadhc,3068,3369,3330,3635,2885,1541,3716,3388,4314,3404,2860
Mmd,359,422,583,590,764,182,315,261,641,640,257
Mmd2,0,3,12,0,5,1,1,0,3,0,0
Mme,66,81,184,93,152,32,493,271,836,747,342
Mmel1,25,17,16,14,10,13,20,7,23,37,13
Mmgt1,715,733,916,810,762,385,1392,703,1868,1472,1032
Mmgt2,50,77,98,65,85,28,91,79,93,77,45
Mmp10,0,0,0,0,0,0,0,0,0,0,0
Mmp11,107,150,175,172,142,66,256,197,215,295,139
Mmp12,0,0,3,3,0,0,0,0,3,3,0
Mmp13,9,3,7,6,8,1,10,2,6,8,9
Mmp14,597,885,1322,1255,567,158,1870,1293,2334,2416,907
Mmp15,1679,2005,2434,2343,1260,693,2162,1197,1966,2158,1861
Mmp16,11,26,32,9,21,5,51,22,100,54,19
Mmp17,53,82,97,98,78,31,51,98,92,83,62
Mmp19,54,117,151,91,148,64,150,177,328,342,112
Mmp1a,0,0,0,0,0,0,0,0,0,0,0
Mmp1b,0,0,0,0,0,0,0,0,0,0,0
Mmp2,1012,1533,2662,1655,2143,317,5417,5979,10902,7275,3662
Mmp20,0,0,0,0,0,0,0,0,0,0,0
Mmp21,0,0,0,0,0,1,0,0,0,0,0
Mmp23,49,109,225,133,120,63,114,159,295,211,82
Mmp24,11,4,5,4,5,4,6,16,10,7,5
Mmp25,8,6,11,13,9,2,2,3,5,18,4
Mmp27,4,10,5,0,2,2,16,8,28,12,24
Mmp28,69,61,63,45,17,18,182,98,170,170,116
Mmp3,6,13,20,10,1,2,15,32,37,19,9
Mmp7,0,0,0,0,0,0,0,0,0,0,0
Mmp8,6,0,2,2,4,6,2,1,5,1,2
Mmp9,4,5,11,6,4,8,21,14,66,25,11
Mmrn1,46,76,86,38,48,16,78,107,259,176,53
Mmrn2,1806,1759,2057,2083,2461,644,1469,1046,1904,2310,1826
Mms19,337,430,393,425,296,212,529,371,577,520,392
Mms22l,28,27,32,38,38,17,29,11,30,28,21
Mn1,1608,1863,1611,1946,1509,1389,3692,3134,4290,3455,2726
Mnat1,638,730,730,748,739,282,629,547,678,621,399
Mnd1,49,62,87,62,59,19,67,30,52,60,32
Mnd1-ps,0,0,0,0,0,0,0,0,0,0,0
Mnda,19,41,77,36,27,40,63,50,125,104,50
Mndal,321,421,475,468,837,143,435,187,410,562,449
Mns1,26,40,40,33,33,15,22,22,16,27,22
Mnt,363,304,321,396,259,282,731,471,839,524,608
Mnx1,0,0,0,0,0,0,0,0,1,0,0
Moap1,1,0,0,0,0,0,0,0,0,1,0
Mob1a,57,64,41,83,70,29,523,330,707,688,379
Mob1b,79,95,104,89,86,56,1033,388,1505,1069,577
Mob2,1016,1064,1123,1079,1267,436,1250,1251,1355,1052,997
Mob3a,259,216,310,327,432,63,187,270,330,239,193
Mob3b,18,19,120,29,70,13,47,17,69,55,41
Mob3c,185,229,258,291,193,129,187,98,203,177,145
Mob4,1690,2021,2072,2098,2133,944,2210,1103,2391,2083,1683
Mobp,0,0,2,0,1,0,0,0,0,0,0
Mocos,86,123,112,129,69,30,169,136,216,117,154
Mocs1,579,528,546,688,427,326,823,602,780,783,601
Mocs2,782,938,1099,1113,827,591,908,574,788,842,647
Mocs3,114,167,177,201,138,95,189,156,224,186,196
Mog,2,1,0,1,1,0,0,0,0,0,0
Mogat1,3,1,1,2,6,0,0,1,6,0,1
Mogat2,0,0,1,0,1,4,0,0,1,0,0
Mogs,278,313,311,298,290,133,290,305,514,373,276
Mok,12,13,5,11,12,9,13,8,11,12,5
Mon1a,314,385,403,496,390,228,354,349,372,313,307
Mon1b,173,191,204,197,177,86,317,216,404,404,287
Mon2,899,917,947,1056,817,650,1823,1155,2359,1671,1461
Morc1,1,1,2,1,0,0,1,2,4,9,1
Morc2a,576,638,601,703,586,411,1046,498,1119,896,701
Morc2b,18,8,4,4,0,14,8,0,2,12,2
Morc3,395,344,305,388,274,221,687,381,907,777,482
Morc4,142,155,178,212,160,71,306,220,524,319,214
Morf4l1,2595,2994,3334,3082,3308,1133,4731,3286,5585,4039,3389
Morf4l1-ps1,355,410,454,436,554,167,22,281,12,389,180
Morf4l2,2435,2442,2505,2762,2661,1675,2876,2315,4063,2994,2453
Morn1,26,34,24,26,28,16,29,21,44,34,24
Morn2,127,121,183,203,105,75,103,19,79,45,66
Morn3,0,0,0,0,0,0,0,0,0,0,0
Morn4,37,49,55,63,48,22,42,49,63,32,41
Morn5,4,0,1,0,3,1,0,1,0,0,0
Mos,5,3,7,4,0,1,1,0,0,2,1
Mospd1,728,826,866,872,776,416,1934,931,1965,1551,1572
Mospd2,361,394,369,381,277,168,972,405,953,1010,612
Mospd3,407,514,481,520,520,189,326,202,355,240,264
Mospd4,4,4,1,6,6,6,3,0,6,2,1
Mov10,124,150,126,184,175,77,96,63,98,139,132
Mov10l1,0,0,0,0,0,1,0,0,0,0,0
Moxd1,23,37,67,35,38,22,53,42,122,79,86
Moxd2,0,0,0,0,0,0,0,0,0,0,0
Mpc1,10158,11186,12016,11562,11731,4976,9337,9677,11403,8984,8971
Mpc2,9297,9428,10677,10317,10543,4311,5254,6540,6878,5625,4777
Mpdu1,181,284,282,307,205,103,233,157,224,241,183
Mpdz,1821,1979,1962,1997,1437,1183,3705,1946,4594,2831,2901
Mpeg1,27,62,129,84,83,12,178,156,305,217,185
Mpg,212,272,292,292,301,94,289,196,262,301,157
Mphosph10,797,891,984,882,626,421,733,672,1028,669,592
Mphosph6,215,240,260,232,177,98,121,112,154,138,97
Mphosph8,1754,1927,2021,2005,1906,884,996,550,1161,760,783
Mphosph9,109,95,140,159,93,110,170,122,227,195,145
Mpi,1793,1662,1848,2159,1722,856,2382,1871,2600,2195,1794
Mpl,0,0,2,1,1,2,2,0,1,0,0
Mplkip,269,296,305,357,247,136,258,180,289,263,206
Mpnd,1025,1340,1455,1383,1456,509,1303,1201,1314,1220,960
Mpo,0,2,2,0,0,0,1,0,0,0,0
Mpp1,380,386,493,557,477,183,491,388,591,530,319
Mpp2,191,185,147,197,185,105,267,218,347,316,137
Mpp3,353,271,232,323,179,153,523,171,326,350,267
Mpp4,5,14,4,12,12,13,9,1,11,14,3
Mpp5,1280,1243,1108,1492,1305,1092,2776,1144,2862,1975,1759
Mpp6,1414,1832,1726,1902,1759,873,2008,1464,1864,1699,1371
Mpp7,143,220,196,156,87,83,229,143,275,284,265
Mppe1,207,202,192,237,143,80,229,174,244,272,183
Mpped1,0,0,0,0,0,0,0,0,0,0,0
Mpped2,253,226,262,250,323,141,433,234,456,377,271
Mprip,5731,6432,6567,7318,5645,2994,6981,4674,7955,6724,5525
Mpst,844,961,1092,1050,1099,411,942,825,797,827,765
Mptx1,0,0,0,0,0,0,0,0,0,0,0
Mptx2,0,0,0,0,0,0,0,0,0,0,0
Mpv17,906,1123,1268,1153,1274,537,967,692,945,844,746
Mpv17l,62,61,65,60,44,17,44,18,62,48,31
Mpv17l2,436,429,499,591,644,217,385,394,379,351,314
Mpz,2779,4317,44247,3558,24417,2287,4708,1758,4090,2123,9574
Mpzl1,520,582,665,786,572,184,637,458,734,990,419
Mpzl2,6,24,29,17,17,13,21,20,58,20,41
Mpzl3,1,1,1,1,0,4,13,18,31,30,9
Mr1,400,364,352,371,395,204,933,559,1102,888,605
Mrap,4,24,50,21,35,10,6,9,42,32,15
Mrap2,10,4,59,7,15,1,12,2,4,5,10
Mras,214,293,495,271,372,107,377,251,449,319,354
